,number,price,currency
5076,8349,0.03,ETH
5077,4117,1.11,ETH
5078,9529,10.0,ETH
5079,2033,1.8,ETH
5080,8466,9.48,ETH
5081,5457,7.6,ETH
5082,5176,1.4,ETH
5083,5215,0.005,ETH
5084,5396,12.0,ETH
5085,9745,11.0,ETH
5086,4543,0.15,ETH
5087,2353,1.19,ETH
5088,2427,0.699,ETH
5089,6094,0.75,ETH
5090,7871,0.095,ETH
5091,7595,7.2999,ETH
5092,7242,6.0,ETH
5093,4798,9.59,ETH
5094,4328,0.02,ETH
5095,8764,0.0238,ETH
5096,4622,0.62,ETH
5097,8513,4.5,ETH
5098,9311,0.59,ETH
5099,7245,1.95,ETH
5100,5161,0.65,ETH
5101,2388,2.7,WETH
5102,3294,0.7,WETH
5103,7366,2.6,ETH
5104,6157,0.1,ETH
5105,8878,2.9,ETH
5106,5391,0.09,ETH
5107,7008,8.88,ETH
5108,9472,4.3,ETH
5109,1791,0.03,ETH
5110,6342,15.0413,WETH
5111,5496,1.4931,ETH
5112,9473,0.5,ETH
5113,2852,9.5,WETH
5114,6692,11.2,ETH
5115,3237,0.04,ETH
5116,8996,0.1869,ETH
5117,9384,8.39,ETH
5118,3866,0.0217,ETH
5119,5153,0.513,ETH
5120,8553,3.5,ETH
5121,8009,0.15,ETH
5122,7044,6.499,ETH
5123,9761,10.95,WETH
5124,6080,0.13,ETH
5125,3797,0.09,ETH
5126,9524,7.2,ETH
5127,2501,9.5,ETH
5128,8793,1.186,ETH
5129,2246,0.11,ETH
5130,125,0.77,ETH
5131,9775,7.0,WETH
5132,8365,0.09,ETH
5133,8239,1.22,ETH
5134,8923,9.88,ETH
5135,3774,1.88,ETH
5136,6236,0.65,ETH
5137,9096,6.4,ETH
5138,7511,9.65,ETH
5139,5990,1.75,ETH
5140,2521,1.492,ETH
5141,4071,0.02,ETH
5142,1513,0.099,ETH
5143,9836,11.4,ETH
5144,8384,0.08,ETH
5145,6473,5.25,ETH
5146,1628,8.0,ETH
5147,7204,0.025,ETH
5148,2992,8.7,ETH
5149,2102,7.95,ETH
5150,1220,9.9,ETH
5151,1123,0.08,ETH
5152,7019,9.0,ETH
5153,782,9.3,ETH
5154,113,0.06,ETH
5155,3264,0.45,WETH
5156,8217,1.33,ETH
5157,5259,0.72,ETH
5158,9507,7.9,ETH
5159,674,7.0,ETH
5160,5921,7.38,ETH
5161,9531,0.15,ETH
5162,6549,1.25,ETH
5163,2072,10.0,ETH
5164,5911,0.373,ETH
5165,6550,8.9,ETH
5166,6286,7.0,ETH
5167,8604,0.81,ETH
5168,7210,0.02,ETH
5169,7556,5.5,ETH
5170,5100,7.3,WETH
5171,9453,9.1,ETH
5172,7806,0.0238,ETH
5173,1904,1.7,ETH
5174,9101,5.69,ETH
5175,4371,8.799,ETH
5176,8360,11.0,ETH
5177,2265,1.75,ETH
5178,8972,0.0225,ETH
5179,38,0.11,ETH
5180,1598,0.64,ETH
5181,1512,11.28,ETH
5182,1039,0.02,ETH
5183,1809,4.79,ETH
5184,9121,8.0,ETH
5185,6475,1.45,ETH
5186,7160,0.0666,ETH
5187,5191,6.0,ETH
5188,3090,11.97,ETH
5189,6521,9.15,ETH
5190,443,7.5,ETH
5191,5392,9.0,ETH
5192,2141,6.88,ETH
5193,6746,9.0,ETH
5194,7633,1.7,ETH
5195,7845,7.5,ETH
5196,4074,5.0,ETH
5197,4808,0.9,ETH
5198,2083,0.959,ETH
5199,836,0.39,ETH
5200,7798,2.0,ETH
5201,74,1.6,ETH
5202,9187,6.0,ETH
5203,8308,4.74,ETH
5204,2527,0.035,ETH
5205,9774,0.02,ETH
5206,4491,4.15,ETH
5207,883,10.0,ETH
5208,623,0.8,ETH
5209,6506,0.02,ETH
5210,9050,12.89,ETH
5211,8627,15.8,ETH
5212,496,1.39,ETH
5213,4124,8.0,ETH
5214,6789,0.796,ETH
5215,3839,0.9,ETH
5216,9557,10.99,ETH
5217,7941,6.2,ETH
5218,5586,12.5,ETH
5219,2534,9.0,ETH
5220,9338,1.2,WETH
5221,5798,11.82,ETH
5222,1880,10.0,ETH
5223,2112,4.3,ETH
5224,8516,0.84,ETH
5225,3969,4.99,ETH
5226,3879,0.72,ETH
5227,1885,6.8,ETH
5228,1507,5.1,ETH
5229,2166,8.0,ETH
5230,4086,9.05,ETH
5231,8511,0.725,ETH
5232,8726,0.75,ETH
5233,9205,1.2,ETH
5234,5487,11.0,ETH
5235,8876,5.75,ETH
5236,7988,7.8,ETH
5237,3765,0.6,ETH
5238,2775,0.87,ETH
5239,8642,5.9,ETH
5240,8188,0.69,ETH
5241,2620,8.7,ETH
5242,2318,8.0091,ETH
5243,9615,1.93,ETH
5244,9664,8.0,ETH
5245,441,12.0,ETH
5246,275,10.2,WETH
5247,6386,14.5,ETH
5248,6699,0.04,ETH
5249,4939,0.8,ETH
5250,9353,7.95,ETH
5251,4844,0.7,ETH
5252,1401,0.1,ETH
5253,7170,9.0,ETH
5254,9262,0.03,ETH
5255,388,8.5,ETH
5256,136,0.65,ETH
5257,5611,5.2,WETH
5258,58,0.75,ETH
5259,6329,0.9,ETH
5260,5517,0.25,ETH
5261,2030,1.59,ETH
5262,1563,8.9,ETH
5263,8429,5.4,ETH
5264,3182,7.95,ETH
5265,9492,7.5,ETH
5266,6347,0.67,ETH
5267,928,6.0,ETH
5268,1388,6.4,ETH
5269,181,0.855,ETH
5270,5034,0.6969,ETH
5271,9912,7.2,ETH
5272,8518,7.7,ETH
5273,8021,0.85,ETH
5274,3326,7.3535,WETH
5275,3593,0.05,ETH
5276,9452,16.0,ETH
5277,5431,9.4,ETH
5278,9004,5.9,ETH
5279,240,0.76,ETH
5280,3870,7.27,ETH
5281,7997,5.73,WETH
5282,30,0.9,ETH
5283,5502,0.11,ETH
5284,4181,7.5,ETH
5285,2140,11.1,ETH
5286,8880,7.8,ETH
5287,2290,11.4504,WETH
5288,4147,4.75,ETH
5289,4321,2.9,ETH
5290,4205,7.1,ETH
5291,1069,0.099,ETH
5292,4090,2.99,ETH
5293,9897,6.7,ETH
5294,733,7.0,ETH
5295,3521,0.8,ETH
5296,3757,5.5,ETH
5297,2855,0.6969,ETH
5298,3596,11.55,ETH
5299,1821,7.0,ETH
5300,6612,10.88,ETH
5301,4827,11.75,ETH
5302,336,2.0,ETH
5303,9569,6.0,ETH
5304,7372,0.69,ETH
5305,5403,0.1305,WETH
5306,6853,1.6,ETH
5307,7659,6.35,ETH
5308,2037,6.2,ETH
5309,8307,6.4,ETH
5310,6141,7.79,ETH
5311,2834,0.88,ETH
5312,1767,9.69,ETH
5313,3076,1.9,ETH
5314,4770,13.0,ETH
5315,7678,0.65,ETH
5316,9103,12.68,ETH
5317,5680,12.56,ETH
5318,7850,7.95,ETH
5319,9832,6.3,ETH
5320,2040,4.49,ETH
5321,7018,10.1,ETH
5322,7222,0.0238,ETH
5323,1867,8.99,ETH
5324,3659,0.15,ETH
5325,1416,0.35,ETH
5326,3777,16.88,ETH
5327,3622,0.89,ETH
5328,5935,4.15,ETH
5329,2655,6.0,ETH
5330,4606,4.35,ETH
5331,6384,0.89,ETH
5332,3425,8.75,ETH
5333,7303,0.1,ETH
5334,4553,1.35,WETH
5335,4548,6.5,ETH
5336,6091,0.699,ETH
5337,2650,0.02,ETH
5338,2909,10.25,ETH
5339,7449,0.82,ETH
5340,5207,0.12,ETH
5341,6465,4.6,ETH
5342,256,6.1,ETH
5343,7470,0.798,ETH
5344,1285,0.02,ETH
5345,191,0.1,ETH
5346,773,0.021,ETH
5347,1860,0.35,ETH
5348,8068,6.25,ETH
5349,7585,1.4998,ETH
5350,9178,13.4,ETH
5351,6842,6.8,ETH
5352,3398,7.25,ETH
5353,2300,3.5,ETH
5354,8636,11.0,ETH
5355,8617,0.02,ETH
5356,1897,5.55,ETH
5357,5535,12.75,ETH
5358,4104,7.9,ETH
5359,3473,7.3,ETH
5360,1516,0.03,ETH
5361,5813,0.844,ETH
5362,2630,11.0,ETH
5363,3629,12.49,ETH
5364,6470,0.67,ETH
5365,6585,15.29,ETH
5366,6001,0.69,ETH
5367,3873,1.21,ETH
5368,2661,0.75,ETH
5369,6864,0.99,ETH
5370,5068,13.33,ETH
5371,6098,7.2,ETH
5372,8278,6.69,ETH
5373,8367,11.0,ETH
5374,3276,0.435,ETH
5375,3681,0.03,ETH
5376,739,6.0,ETH
5377,6883,2.68,ETH
5378,6404,0.66,ETH
5379,5354,0.099,ETH
5380,5036,8.49,ETH
5381,2355,0.74,ETH
5382,5244,9.5,ETH
5383,5422,7.8,ETH
5384,1141,10.25,ETH
5385,5109,2.75,ETH
5386,3633,7.75,ETH
5387,4422,7.0,ETH
5388,7419,11.5,ETH
5389,5577,0.02,ETH
5390,5894,9.69,ETH
5391,7748,4.44,ETH
5392,5834,6.6,ETH
5393,9756,10.0,ETH
5394,4453,5.3,ETH
5395,8839,0.092,ETH
5396,9362,13.5,ETH
5397,3760,9.0,ETH
5398,8564,8.1,ETH
5399,9661,5.95,ETH
5400,6658,7.01,WETH
5401,8596,0.0375,ETH
5402,9079,8.38,ETH
5403,5378,8.95,ETH
5404,6173,1.35,ETH
5405,8184,0.84,ETH
5406,9012,0.65,ETH
5407,1967,0.9,ETH
5408,5861,7.45,ETH
5409,8172,7.1,ETH
5410,2424,2.145,WETH
5411,6438,0.89,ETH
5412,7867,0.04,ETH
5413,5490,7.777,ETH
5414,5129,1.75,ETH
5415,7080,9.0,ETH
5416,7670,8.99,ETH
5417,9538,15.555,ETH
5418,9597,4.999,ETH
5419,1607,0.73,ETH
5420,2999,0.539,ETH
5421,1377,4.15,ETH
5422,8337,0.0328,ETH
5423,2705,1.15,ETH
5424,5868,1.25,ETH
5425,5069,0.1,ETH
5426,9036,0.03,ETH
5427,1038,0.82,ETH
5428,9760,0.6875,ETH
5429,5697,8.0,ETH
5430,3918,7.79,ETH
5431,9216,6.45,ETH
5432,8435,8.79,ETH
5433,8002,0.024,ETH
5434,6644,0.53,ETH
5435,3359,0.69,ETH
5436,3454,2.1,ETH
5437,2860,9.5,ETH
5438,5702,5.05,ETH
5439,6269,5.9,WETH
5440,8391,15.0,ETH
5441,9018,11.4,ETH
5442,9568,10.0,ETH
5443,4888,0.5899,ETH
5444,7217,13.9,ETH
5445,53,0.65,ETH
5446,1914,6.3,ETH
5447,5543,6.99,ETH
5448,7872,8.0,ETH
5449,7305,0.115,ETH
5450,1883,0.03,ETH
5451,4063,6.0,ETH
5452,6460,1.25,ETH
5453,368,11.3,ETH
5454,6934,0.0238,ETH
5455,2723,1.4,ETH
5456,7153,1.2,ETH
5457,7607,0.61,ETH
5458,9421,4.5,WETH
5459,2365,0.69,ETH
5460,21,6.19,ETH
5461,169,0.05,ETH
5462,5343,0.92,ETH
5463,5810,0.14,ETH
5464,3450,0.08,ETH
5465,6205,10.95,ETH
5466,3743,8.35,ETH
5467,4323,1.99,ETH
5468,7616,8.95,ETH
5469,2573,1.92,ETH
5470,7745,1.1,ETH
5471,3102,8.74,ETH
5472,8952,10.123,WETH
5473,9055,7.23,ETH
5474,6923,0.0238,ETH
5475,2004,0.075,ETH
5476,5506,11.4,ETH
5477,8222,1.2,ETH
5478,745,12.0,ETH
5479,426,8.78,ETH
5480,686,5.75,ETH
5481,2788,5.97,ETH
5482,5578,0.1099,ETH
5483,7261,0.402,WETH
5484,4184,0.02,ETH
5485,2840,0.03,ETH
5486,9839,0.69,ETH
5487,8769,0.5999,ETH
5488,7467,12.99,ETH
5489,2297,8.99,ETH
5490,3097,14.0,ETH
5491,6920,0.0238,ETH
5492,6299,0.66,ETH
5493,9442,0.09,ETH
5494,3223,2.8,ETH
5495,9558,7.75,ETH
5496,7720,8.7888,ETH
5497,1574,0.89,ETH
5498,5454,8.5,ETH
5499,2339,7.35,ETH
5500,8855,7.29,ETH
5501,6732,8.88,ETH
5502,1183,9.93,ETH
5503,7501,4.5,ETH
5504,1449,1.86,ETH
5505,9409,0.02,ETH
5506,8292,12.9006,ETH
5507,4528,3.5,ETH
5508,9681,7.0,ETH
5509,265,11.0,ETH
5510,7589,1.75,ETH
5511,7588,6.2,ETH
5512,2679,0.2,ETH
5513,1192,6.9,WETH
5514,3360,0.8,ETH
5515,4926,7.5254,WETH
5516,7314,5.0,ETH
5517,6273,10.85,ETH
5518,7928,5.4,ETH
5519,2216,1.69,ETH
5520,6459,7.4,ETH
5521,7839,0.02,ETH
5522,7614,1.96,ETH
5523,5925,16.5,ETH
5524,638,8.0,ETH
5525,1057,0.5462,ETH
5526,1120,1.94,ETH
5527,7206,7.97,ETH
5528,3779,8.49,ETH
5529,6557,1.4,ETH
5530,6976,5.0,ETH
5531,2996,6.45,ETH
5532,1289,0.7,ETH
5533,551,12.0,ETH
5534,1532,1.0,ETH
5535,1046,13.8,ETH
5536,1496,8.69,ETH
5537,1959,0.6,ETH
5538,1175,0.025,ETH
5539,7260,0.799,ETH
5540,3302,0.199,ETH
5541,1918,10.99,ETH
5542,4308,0.05,ETH
5543,8304,14.4,ETH
5544,6451,1.2,ETH
5545,8583,0.88,ETH
5546,1339,14.0,ETH
5547,8854,0.03,ETH
5548,4941,1.2,ETH
5549,2485,7.64,WETH
5550,2109,8.7599,ETH
5551,1097,0.06,ETH
5552,7879,1.5,ETH
5553,9457,12.88,ETH
5554,783,0.5,ETH
5555,7771,0.85,ETH
5556,9447,0.02,ETH
5557,7939,10.895,ETH
5558,3535,0.825,ETH
5559,5692,0.9903,ETH
5560,348,0.06,ETH
5561,9019,1.29,ETH
5562,4668,4.5,ETH
5563,7684,8.5,ETH
5564,3114,0.74,ETH
5565,1653,8.89,ETH
5566,4820,5.6,ETH
5567,2472,0.888,ETH
5568,5009,5.15,WETH
5569,7593,9.1,ETH
5570,2859,8.0,ETH
5571,2234,7.69,ETH
5572,741,12.3,ETH
5573,2035,6.9,ETH
5574,1806,0.43,ETH
5575,4132,10.0,ETH
5576,3375,9.85,ETH
5577,9746,0.06,ETH
5578,8465,15.39,ETH
5579,7744,12.5,ETH
5580,9165,6.65,ETH
5581,7402,6.9,ETH
5582,4897,12.415,WETH
5583,4777,4.75,ETH
5584,4415,11.0,ETH
5585,7596,3.0,ETH
5586,924,1.25,ETH
5587,8705,0.94,ETH
5588,2720,1.19,ETH
5589,3357,6.8,ETH
5590,6565,0.5,ETH
5591,4359,0.4,ETH
5592,6008,0.85,ETH
5593,9111,0.079,ETH
5594,2545,0.57,ETH
5595,2372,12.95,ETH
5596,6890,1.5,ETH
5597,448,12.0,ETH
5598,1074,1.99,ETH
5599,4594,0.175,ETH
5600,7446,0.0139,ETH
5601,4856,9.2539,WETH
5602,8637,7.5445,WETH
5603,7661,6.0,ETH
5604,6821,1.25,ETH
5605,7429,0.078,ETH
5606,8298,13.49,ETH
5607,1714,1.2,ETH
5608,5309,15.4,ETH
5609,1243,0.61,ETH
5610,8935,8.49,ETH
5611,363,13.37,WETH
5612,9098,0.64,ETH
5613,7973,8.5,ETH
5614,3282,1.5664,ETH
5615,1998,1.25,ETH
5616,1881,0.08,ETH
5617,6090,12.5,ETH
5618,8220,1.39,ETH
5619,9212,0.01,ETH
5620,3134,7.5,ETH
5621,898,1.35,ETH
5622,4421,4.59,ETH
5623,1328,8.4,ETH
5624,8790,0.022,ETH
5625,5903,0.598,ETH
5626,3852,0.53,ETH
5627,5515,14.75,ETH
5628,7338,8.4995,WETH
5629,9016,0.14,ETH
5630,7947,8.15,ETH
5631,3422,0.001,WETH
5632,2525,0.666,ETH
5633,2211,1.0,ETH
5634,1781,0.03,ETH
5635,5964,5.8,WETH
5636,2470,8.98,ETH
5637,3455,7.9,ETH
5638,248,8.8,ETH
5639,2363,0.6888,ETH
5640,1769,11.5,WETH
5641,9734,6.9,ETH
5642,5671,0.09,ETH
5643,7045,8.2,ETH
5644,7587,0.939,ETH
5645,9516,0.4999,ETH
5646,6613,5.0,ETH
5647,7028,6.7,ETH
5648,2644,6.39,ETH
5649,5273,0.88,ETH
5650,6636,8.0,WETH
5651,8676,9.99,ETH
5652,5133,6.9,ETH
5653,9005,0.08,ETH
5654,8956,8.5,ETH
5655,5093,10.969,ETH
5656,1226,3.5,ETH
5657,4003,0.55,ETH
5658,4241,0.03,ETH
5659,7142,0.54,ETH
5660,3710,1.39,ETH
5661,7326,0.525,ETH
5662,6308,11.9,ETH
5663,9193,7.15,ETH
5664,7077,8.4999,ETH
5665,7959,8.2,ETH
5666,3735,1.8,ETH
5667,4400,6.8,ETH
5668,3669,14.9,ETH
5669,3153,6.0,ETH
5670,7380,6.5,ETH
5671,4131,7.51,ETH
5672,6726,0.12,ETH
5673,4578,9.8,ETH
5674,4729,0.5,ETH
5675,1104,5.5,ETH
5676,8076,11.0,ETH
5677,1190,0.005,ETH
5678,6933,7.14,ETH
5679,6498,16.3,ETH
5680,9239,1.6,ETH
5681,5642,1.31,ETH
5682,1934,6.48,ETH
5683,2763,0.26,ETH
5684,4301,0.7,ETH
5685,2005,0.39,ETH
5686,5,1.5,ETH
5687,3171,7.5,ETH
5688,5426,9.99,WETH
5689,2283,0.025,ETH
5690,9766,0.02,ETH
5691,3892,0.725,ETH
5692,9087,2.5,ETH
5693,4259,0.82,ETH
5694,9835,9.2,ETH
5695,261,6.5,ETH
5696,8382,11.0,ETH
5697,1132,0.03,ETH
5698,320,10.9825,WETH
5699,5260,6.4,ETH
5700,5556,1.1,ETH
5701,8784,8.168,ETH
5702,3982,1.3,ETH
5703,6804,1.5,ETH
5704,2708,0.75,ETH
5705,386,8.252,ETH
5706,3641,8.7,ETH
5707,4388,0.84,ETH
5708,9285,4.18,ETH
5709,9702,15.56,ETH
5710,1585,5.49,ETH
5711,29,7.45,ETH
5712,8862,11.25,ETH
5713,548,6.5,ETH
5714,9309,5.25,ETH
5715,3327,9.499,ETH
5716,9522,0.026,ETH
5717,5022,5.0685,ETH
5718,3728,0.02,ETH
5719,3021,1.09,ETH
5720,7401,0.95,WETH
5721,6814,10.0,ETH
5722,353,0.03,ETH
5723,2373,11.5,ETH
5724,4295,1.2,ETH
5725,3849,0.82,ETH
5726,9137,7.5,ETH
5727,7154,0.0229,ETH
5728,9881,6.89,ETH
5729,1256,7.8,ETH
5730,818,1.5,WETH
5731,7629,0.0238,ETH
5732,2490,12.0,ETH
5733,438,9.75,ETH
5734,8195,7.9,WETH
5735,9324,14.89,ETH
5736,3185,0.65,ETH
5737,3483,0.8888,WETH
5738,2919,11.15,ETH
5739,7568,7.8119,WETH
5740,7427,8.7,ETH
5741,9506,0.04,ETH
5742,3744,0.7199,ETH
5743,8099,6.45,ETH
5744,4236,7.8,ETH
5745,2101,14.5,ETH
5746,6560,0.05,ETH
5747,254,8.99,ETH
5748,2640,0.6942,ETH
5749,9673,2.1,ETH
5750,1201,6.92,ETH
5751,323,1.65,ETH
5752,705,8.0,ETH
5753,9635,6.1,ETH
5754,1479,7.1,ETH
5755,1051,5.5,ETH
5756,7099,12.9,ETH
5757,4397,0.5,ETH
5758,1480,14.44,ETH
5759,9485,0.022,ETH
5760,4890,10.7,ETH
5761,2605,0.0249,ETH
5762,3756,1.35,ETH
5763,1336,7.0,ETH
5764,3908,12.6,ETH
5765,3890,8.0,ETH
5766,8331,0.0238,ETH
5767,5276,0.15,ETH
5768,9260,1.2,ETH
5769,3207,11.0,ETH
5770,16,9.0,ETH
5771,6955,7.2,ETH
5772,7112,0.0238,ETH
5773,8095,0.4,ETH
5774,8638,4.3,ETH
5775,2168,0.025,ETH
5776,9817,3.9,ETH
5777,3816,9.99,ETH
5778,1016,10.5,ETH
5779,5767,0.04,ETH
5780,5739,6.0,WETH
5781,6999,0.12,ETH
5782,4374,1.15,ETH
5783,7430,0.069,ETH
5784,7715,0.025,ETH
5785,2827,13.8969,ETH
5786,5703,1.0,ETH
5787,8132,7.9,ETH
5788,8901,0.0246,ETH
5789,1757,10.95,ETH
5790,1292,0.4,ETH
5791,104,2.99,ETH
5792,3201,7.5,ETH
5793,3380,0.75,ETH
5794,3862,6.99,ETH
5795,7224,0.0238,ETH
5796,8739,0.079,ETH
5797,2478,0.12,ETH
5798,4392,6.0,ETH
5799,8469,6.3,WETH
5800,6675,1.2,ETH
5801,9542,0.41,ETH
5802,9530,9.8,ETH
5803,3128,9.88,ETH
5804,237,6.9,ETH
5805,1118,0.025,ETH
5806,6922,0.0238,ETH
5807,1579,0.02,ETH
5808,8983,1.64,ETH
5809,8987,1.4,ETH
5810,5631,0.03,ETH
5811,4494,0.62,ETH
5812,8214,8.069,ETH
5813,5346,2.99,ETH
5814,5524,0.095,ETH
5815,8290,0.0195,ETH
5816,8881,15.25,ETH
5817,1979,0.03,ETH
5818,9294,7.39,ETH
5819,8714,0.75,ETH
5820,3462,14.5,ETH
5821,3865,7.07,ETH
5822,9762,8.78,ETH
5823,4823,12.89,ETH
5824,7003,11.6606,WETH
5825,4441,14.0,ETH
5826,8090,1.09,ETH
5827,3147,0.1,ETH
5828,427,6.5,ETH
5829,4721,5.6,ETH
5830,273,5.333,ETH
5831,7740,10.0275,WETH
5832,6765,13.99,ETH
5833,1319,9.0,ETH
5834,9722,8.8,ETH
5835,7778,3.3,ETH
5836,4555,0.63,ETH
5837,5017,1.8,ETH
5838,3978,0.56,ETH
5839,8440,0.55,ETH
5840,2771,0.09,ETH
5841,7966,8.12,ETH
5842,4558,11.85,ETH
5843,9025,8.39,ETH
5844,7591,1.4,WETH
5845,9515,7.39,ETH
5846,3974,0.005,ETH
5847,8623,0.949,ETH
5848,2862,0.1,ETH
5849,3374,14.325,WETH
5850,4481,15.5,ETH
5851,6140,1.69,ETH
5852,5386,9.1234,ETH
5853,5590,0.69,ETH
5854,4222,12.75,ETH
5855,2015,9.45,ETH
5856,3880,11.6987,WETH
5857,3346,6.85,ETH
5858,9437,3.5,ETH
5859,1266,1.65,ETH
5860,1890,0.269,ETH
5861,1899,0.025,ETH
5862,8510,7.5,ETH
5863,7634,1.16,ETH
5864,9242,8.08,ETH
5865,9532,5.99,ETH
5866,9695,0.385,ETH
5867,4477,7.29,ETH
5868,2725,14.95,ETH
5869,8450,9.0,ETH
5870,6782,8.72,ETH
5871,8791,8.389,ETH
5872,618,7.77,ETH
5873,5731,1.599,ETH
5874,3162,0.099,ETH
5875,1945,8.3,ETH
5876,3470,7.479,ETH
5877,345,1.4,ETH
5878,3420,15.5,ETH
5879,9505,7.04,ETH
5880,9086,5.5,ETH
5881,9083,9.29,ETH
5882,2414,7.1,ETH
5883,675,1.24,ETH
5884,7964,1.29,ETH
5885,3418,8.75,ETH
5886,481,8.8,ETH
5887,1572,0.1,ETH
5888,6741,2.2,ETH
5889,2055,7.79,ETH
5890,5619,7.48,ETH
5891,7656,9.65,ETH
5892,3881,0.5598,ETH
5893,9871,0.025,ETH
5894,5148,7.7,ETH
5895,1631,2.8,ETH
5896,5775,9.45,ETH
5897,4283,9.4162,ETH
5898,6709,7.9742,WETH
5899,9464,8.0,ETH
5900,6949,7.3,ETH
5901,4048,8.69,ETH
5902,459,8.689,ETH
5903,6222,8.5,ETH
5904,2689,1.2,ETH
5905,9708,0.6099,ETH
5906,6652,8.0,ETH
5907,4742,0.099,ETH
5908,8234,7.299,ETH
5909,5163,0.093,ETH
5910,9585,9.49,ETH
5911,9828,14.4,ETH
5912,1223,1.12,ETH
5913,4248,11.5,ETH
5914,7957,0.85,ETH
5915,1258,0.02,ETH
5916,7128,14.2954,WETH
5917,1236,0.56,ETH
5918,1269,0.585,ETH
5919,2687,8.88,ETH
5920,7714,2.0,ETH
5921,4669,6.49,ETH
5922,7818,1.49,ETH
5923,8698,3.3,ETH
5924,4895,7.0,WETH
5925,5400,6.685,WETH
5926,8546,7.5,ETH
5927,7895,11.69,ETH
5928,6483,7.77,ETH
5929,6694,1.0,ETH
5930,6622,8.0,ETH
5931,1592,8.15,ETH
5932,5684,0.9,ETH
5933,5279,1.49,ETH
5934,2202,2.0,ETH
5935,9750,7.4,ETH
5936,5043,0.42,WETH
5937,4507,4.0,ETH
5938,2561,0.44,ETH
5939,8632,0.05,ETH
5940,2902,6.75,ETH
5941,6803,7.97,ETH
5942,1612,5.35,ETH
5943,6759,0.49,ETH
5944,4216,7.0,ETH
5945,3630,8.499,ETH
5946,8335,0.0238,ETH
5947,4258,7.6969,ETH
5948,6181,15.25,ETH
5949,2664,1.5,ETH
5950,2134,12.0,ETH
5951,1260,8.0,ETH
5952,32,14.0,ETH
5953,1591,10.8,ETH
5954,6743,0.798,ETH
5955,8994,5.4669,WETH
5956,7976,8.69,ETH
5957,4476,3.1,ETH
5958,308,0.06,ETH
5959,9151,4.29,ETH
5960,1820,13.93,ETH
5961,9619,11.0,ETH
5962,3243,16.0,ETH
5963,5663,8.0,ETH
5964,8508,0.589,ETH
5965,236,15.0,ETH
5966,591,6.25,ETH
5967,775,0.019,ETH
5968,3095,0.91,ETH
5969,8932,6.7,ETH
5970,6582,8.0,ETH
5971,7159,0.02,ETH
5972,1264,10.748,ETH
5973,6081,6.85,ETH
5974,8540,3.0,ETH
5975,5815,8.025,ETH
5976,3492,9.969,ETH
5977,3011,10.0,ETH
5978,530,13.99,ETH
5979,9487,7.75,ETH
5980,1017,6.599,WETH
5981,5912,8.0,WETH
5982,4609,8.69,ETH
5983,6395,0.023,ETH
5984,2916,0.0235,ETH
5985,6203,0.099,ETH
5986,9247,7.35,ETH
5987,4110,0.7,ETH
5988,1282,10.99,ETH
5989,3386,0.025,ETH
5990,7766,6.9,ETH
5991,412,12.2,ETH
5992,3165,6.5,WETH
5993,255,2.85,ETH
5994,3038,6.51,WETH
5995,9857,0.25,ETH
5996,3310,0.64,ETH
5997,9072,1.75,ETH
5998,5074,6.9,ETH
5999,980,0.5999,ETH
6000,2268,0.025,ETH
6001,120,6.98,ETH
6002,5817,7.0,ETH
6003,5075,7.5,ETH
6004,6291,10.869,ETH
6005,2560,8.98,ETH
6006,9358,0.03,ETH
6007,298,8.2,ETH
6008,9693,12.0,ETH
6009,2054,9.3303,WETH
6010,3278,7.855,ETH
6011,4410,0.087,ETH
6012,1518,1.5,ETH
6013,2425,7.1,ETH
6014,1797,6.7907,ETH
6015,4217,5.2,ETH
6016,5310,0.4,ETH
6017,9602,1.78,ETH
6018,9156,7.6,WETH
6019,9017,12.69,ETH
6020,3087,6.35,ETH
6021,7795,5.9,ETH
6022,1970,8.89,ETH
6023,5758,0.12,ETH
6024,4201,12.0,ETH
6025,1972,0.79,ETH
6026,4249,1.379,ETH
6027,5914,0.025,ETH
6028,7389,2.94,ETH
6029,2662,7.75,ETH
6030,3170,5.3,WETH
6031,1824,1.45,ETH
6032,5634,0.6,ETH
6033,7306,10.0,WETH
6034,6221,1.99,ETH
6035,420,0.13,ETH
6036,6063,0.0199,ETH
6037,4732,1.2,ETH
6038,3882,8.08,ETH
6039,1859,8.1,ETH
6040,7967,7.49,ETH
6041,2269,2.9,ETH
6042,278,1.25,ETH
6043,2127,0.0269,ETH
6044,2417,0.0999,ETH
6045,9757,0.086,ETH
6046,1737,12.1737,ETH
6047,9214,0.034,ETH
6048,900,0.023,WETH
6049,5963,0.1,ETH
6050,8128,1.45,ETH
6051,6575,9.69,ETH
6052,3755,0.99,ETH
6053,1022,13.79,ETH
6054,3210,6.85,ETH
6055,8441,0.55,ETH
6056,6599,10.9,ETH
6057,2247,6.0,ETH
6058,1296,7.5,ETH
6059,6529,12.0,ETH
6060,3566,0.068,ETH
6061,6225,8.45,WETH
6062,3342,0.54,ETH
6063,5265,7.82,ETH
6064,221,1.69,ETH
6065,182,7.99,ETH
6066,2550,11.34,ETH
6067,4647,2.5,ETH
6068,3304,0.025,ETH
6069,1052,8.8,ETH
6070,2451,7.0,WETH
6071,8459,9.4,ETH
6072,4851,3.35,ETH
6073,749,5.5555,ETH
6074,18,7.74,ETH
